city,installation_date,count
BEVERLY HILLS,2009,1
BEVERLY HILLS,2010,1
BEVERLY HILLS,2012,1
BEVERLY HILLS,2013,5
BEVERLY HILLS,2014,27
BEVERLY HILLS,2015,33
BEVERLY HILLS,2016,21
BEVERLY HILLS,2017,26
BEVERLY HILLS,2018,22
BEVERLY HILLS,2019,25
BIEBER,2016,1
BIEBER,2017,1
BIG BEND,2019,1
BIG CREEK,2016,1
BIG OAK VALLEY,2017,1
BIG PINE,2017,1
BIG PINE,2018,1
BIG PINE,2019,4
BIG SUR,2013,1
BIG SUR,2014,3
BIG SUR,2015,2
BIG SUR,2016,1
BIG SUR,2017,1
BIG SUR,2018,2
BIGGS,2013,2
BIGGS,2014,14
BIGGS,2015,27
BIGGS,2016,25
BIGGS,2017,10
BIGGS,2018,14
BIGGS,2019,17
BIOLA,2014,1
BIOLA,2015,5
BIOLA,2016,7
BIOLA,2017,7
BIOLA,2018,4
BIOLA,2019,4
BIRDS LANDING,2018,2
BISHOP,2002,4
BISHOP,2003,1
BISHOP,2004,1
BISHOP,2006,2
BISHOP,2007,1
BISHOP,2008,2
BISHOP,2010,1
BISHOP,2012,1
BISHOP,2013,2
BISHOP,2014,17
BISHOP,2015,47
BISHOP,2016,27
BISHOP,2017,22
BISHOP,2018,33
BISHOP,2019,51
BLOCKSBURG,2017,1
BLOOMINGTON,2013,3
BLOOMINGTON,2014,35
BLOOMINGTON,2015,111
BLOOMINGTON,2016,100
BLOOMINGTON,2017,80
BLOOMINGTON,2018,76
BLOOMINGTON,2019,60
BLUE LAKE,2013,1
BLUE LAKE,2014,3
BLUE LAKE,2015,9
BLUE LAKE,2016,7
BLUE LAKE,2017,7
BLUE LAKE,2018,9
BLUE LAKE,2019,11
BLYTHE,2007,1
BLYTHE,2009,1
BLYTHE,2010,1
BLYTHE,2011,2
BLYTHE,2012,10
BLYTHE,2013,2
BLYTHE,2014,43
BLYTHE,2015,137
BLYTHE,2016,100
BLYTHE,2017,61
BLYTHE,2018,52
BLYTHE,2019,59
BODEGA,2014,4
BODEGA,2016,2
BODEGA,2017,1
BODEGA,2019,4
BODEGA BAY,2013,4
BODEGA BAY,2014,8
BODEGA BAY,2015,8
BODEGA BAY,2016,8
BODEGA BAY,2017,13
BODEGA BAY,2018,11
BODEGA BAY,2019,20
BODFISH,2014,1
BODFISH,2015,6
BODFISH,2016,1
BODFISH,2017,2
BODFISH,2018,3
BODFISH,2019,4
BOLINAS,2013,2
BOLINAS,2014,4
BOLINAS,2015,6
BOLINAS,2016,8
BOLINAS,2017,5
BOLINAS,2018,7
BOLINAS,2019,1
BONITA,2001,2
BONITA,2007,1
BONITA,2010,4
BONITA,2011,9
BONITA,2012,13
BONITA,2013,41
BONITA,2014,139
BONITA,2015,284
BONITA,2016,302
BONITA,2017,145
BONITA,2018,174
BONITA,2019,202
BONNY DOON,2015,1
BONSALL,2006,1
BONSALL,2012,3
BONSALL,2013,17
BONSALL,2014,38
BONSALL,2015,77
BONSALL,2016,76
BONSALL,2017,50
BONSALL,2018,64
BONSALL,2019,75
BOONVILLE,2005,1
BOONVILLE,2006,1
BOONVILLE,2013,2
BOONVILLE,2014,3
BOONVILLE,2015,3
BOONVILLE,2016,5
BOONVILLE,2017,6
BOONVILLE,2018,6
BOONVILLE,2019,4
BORON,2004,1
BORON,2013,2
BORON,2014,2
BORON,2015,14
BORON,2016,9
BORON,2017,6
BORON,2018,6
BORON,2019,9
BORREGO SPRINGS,2002,1
BORREGO SPRINGS,2004,3
BORREGO SPRINGS,2006,4
BORREGO SPRINGS,2007,3
BORREGO SPRINGS,2008,1
BORREGO SPRINGS,2010,1
BORREGO SPRINGS,2012,2
BORREGO SPRINGS,2013,14
BORREGO SPRINGS,2014,34
BORREGO SPRINGS,2015,72
BORREGO SPRINGS,2016,75
BORREGO SPRINGS,2017,70
BORREGO SPRINGS,2018,68
BORREGO SPRINGS,2019,92
BOULDER CREEK,2013,3
BOULDER CREEK,2014,13
BOULDER CREEK,2015,23
BOULDER CREEK,2016,17
BOULDER CREEK,2017,19
BOULDER CREEK,2018,23
BOULDER CREEK,2019,26
BOULEVARD,2001,1
BOULEVARD,2011,3
BOULEVARD,2012,1
BOULEVARD,2013,6
BOULEVARD,2014,4
BOULEVARD,2015,8
BOULEVARD,2016,18
BOULEVARD,2017,15
BOULEVARD,2018,9
BOULEVARD,2019,15
BRADBURY,2013,1
BRADBURY,2014,1
BRADBURY,2015,9
BRADBURY,2016,5
BRADBURY,2017,5
BRADBURY,2018,10
BRADBURY,2019,9
BRADLEY,2013,2
BRADLEY,2014,9
BRADLEY,2015,15
BRADLEY,2016,8
BRADLEY,2017,7
BRADLEY,2018,10
BRADLEY,2019,13
BRANSCOMB,2016,1
BRANSCOMB,2018,1
BRANSCOMB,2019,1
BREA,2004,1
BREA,2011,1
BREA,2012,21
BREA,2013,6
BREA,2014,75
BREA,2015,217
BREA,2016,151
BREA,2017,107
BREA,2018,114
BREA,2019,142
BRENTWOOD,2003,1
BRENTWOOD,2012,1
BRENTWOOD,2013,159
BRENTWOOD,2014,559
BRENTWOOD,2015,766
BRENTWOOD,2016,701
BRENTWOOD,2017,736
BRENTWOOD,2018,896
BRENTWOOD,2019,953
BRIDGEPORT,2006,1
BRIDGEPORT,2014,1
BRIDGEPORT,2015,3
BRIDGEPORT,2016,1
BRIDGEPORT,2018,1
BRIDGEPORT,2019,1
BRIDGEVILLE,2004,1
BRIDGEVILLE,2017,1
BRIDGEVILLE,2019,1
BRISBANE,2003,1
BRISBANE,2013,3
BRISBANE,2014,9
BRISBANE,2015,19
BRISBANE,2016,8
BRISBANE,2017,8
BRISBANE,2018,5
BRISBANE,2019,13
BROOKDALE,2015,1
BROOKS,2013,1
BROOKS,2014,1
BROOKS,2015,1
BROOKS,2018,2
BROOKS,2019,5
BROWNS VALLEY,2013,9
BROWNS VALLEY,2014,20
BROWNS VALLEY,2015,24
BROWNS VALLEY,2016,38
BROWNS VALLEY,2017,17
BROWNS VALLEY,2018,29
BROWNS VALLEY,2019,28
BROWNSVILLE,2014,1
BROWNSVILLE,2015,1
BROWNSVILLE,2016,2
BROWNSVILLE,2017,1
BROWNSVILLE,2018,3
BROWNSVILLE,2019,5
BRYN MAWR,2015,1
BRYN MAWR,2016,2
BUELLTON,2005,1
BUELLTON,2013,11
BUELLTON,2014,17
BUELLTON,2015,21
BUELLTON,2016,31
BUELLTON,2017,13
BUELLTON,2018,63
BUELLTON,2019,53
BUENA PARK,2002,1
BUENA PARK,2006,2
BUENA PARK,2008,1
BUENA PARK,2010,1
BUENA PARK,2011,1
BUENA PARK,2012,6
BUENA PARK,2013,13
BUENA PARK,2014,122
BUENA PARK,2015,303
BUENA PARK,2016,214
BUENA PARK,2017,193
BUENA PARK,2018,239
BUENA PARK,2019,217
BURLINGAME,2013,22
BURLINGAME,2014,53
BURLINGAME,2015,54
BURLINGAME,2016,85
BURLINGAME,2017,56
BURLINGAME,2018,48
BURLINGAME,2019,76
BURNEY,2015,6
BURNEY,2016,3
BURNEY,2017,5
BURNEY,2018,4
BURNEY,2019,5
BURNT RANCH,2013,1
BURNT RANCH,2014,1
BURNT RANCH,2015,3
BURNT RANCH,2018,2
BURNT RANCH,2019,2
BURREL,2015,1
BURREL,2018,2
BURREL,2019,2
BURSON,2013,3
BURSON,2014,10
BURSON,2015,20
BURSON,2016,31
BURSON,2017,17
BURSON,2018,40
BURSON,2019,19
BUTTE CITY,2013,1
BUTTE CITY,2014,3
BUTTE CITY,2015,8
BUTTE CITY,2016,8
BUTTE CITY,2017,6
BUTTE CITY,2018,3
BUTTE CITY,2019,9
BUTTE MEADOWS,2015,1
BUTTE VALLEY,2015,1
BUTTE VALLEY,2016,2
BUTTE VALLEY,2019,1
BUTTONWILLOW,2013,1
BUTTONWILLOW,2014,2
BUTTONWILLOW,2015,7
BUTTONWILLOW,2016,21
BUTTONWILLOW,2017,18
BUTTONWILLOW,2018,5
BUTTONWILLOW,2019,8
BYRON,2013,30
BYRON,2014,117
BYRON,2015,141
BYRON,2016,140
BYRON,2017,129
BYRON,2018,132
BYRON,2019,126
Badger,2010,2
Badger,2013,1
Baker,2008,1
Baker,2014,1
Bakersfield,2001,5
Bakersfield,2002,11
Bakersfield,2003,15
Bakersfield,2004,31
Bakersfield,2005,35
Bakersfield,2006,71
Bakersfield,2007,159
Bakersfield,2008,164
Bakersfield,2009,224
Bakersfield,2010,388
Bakersfield,2011,671
Bakersfield,2012,1234
Bakersfield,2013,1209
Bakersfield,2014,414
Bakersfield,2015,366
Bakersfield,2016,211
Bakersfield,2017,292
Bakersfield,2018,264
Bakersfield,2019,79
Baldwin Park,2005,1
Baldwin Park,2009,1
Baldwin Park,2010,5
Baldwin Park,2011,6
Baldwin Park,2012,5
Baldwin Park,2013,16
Baldwin Park,2014,27
Baldwin Park,2015,3
Baldwin Park,2016,30
Baldwin Park,2017,25
Baldwin Park,2018,3
Baldwin Park,2019,25
Ballard,2004,1
Ballard,2005,1
Ballard,2009,1
Ballard,2010,1
Ballico,2010,1
Ballico,2012,4
Ballico,2013,5
Ballico,2014,2
Ballico,2015,1
Ballico,2017,1
Bangor,2004,1
Bangor,2005,1
Bangor,2007,1
Bangor,2008,2
Bangor,2009,4
Bangor,2011,2
Bangor,2012,3
Bangor,2013,3
Bangor,2014,1
Banning,2005,1
Banning,2010,4
Banning,2011,3
Banning,2012,10
Banning,2013,3
Banning,2014,4
Banning,2016,5
Banning,2018,2
Banta,2009,1
Barstow,2002,1
Barstow,2005,2
Barstow,2006,3
Barstow,2007,3
Barstow,2008,2
Barstow,2009,6
Barstow,2010,2
Barstow,2011,7
Barstow,2012,17
Barstow,2013,71
Barstow,2014,85
Barstow,2015,12
Barstow,2016,35
Barstow,2017,36
Barstow,2018,4
Barstow,2019,1
Bass Lake,2013,1
Bay Point,2007,1
Bay Point,2008,1
Bay Point,2009,2
Bay Point,2010,3
Bay Point,2011,3
Bay Point,2012,20
Bay Point,2013,12
Bay Point,2014,4
Bay Point,2015,2
Bay Point,2016,1
Bay Point,2017,2
Bay Point,2018,3
Bay Point,2019,5
Bayside,2002,1
Bayside,2003,2
Bayside,2004,3
Bayside,2005,4
Bayside,2006,3
Bayside,2007,3
Bayside,2008,4
Bayside,2009,5
Bayside,2010,3
Bayside,2011,4
Bayside,2012,4
Bayside,2013,2
Bear Valley Springs,2011,1
Beaumont,2003,1
Beaumont,2007,3
Beaumont,2008,6
Beaumont,2009,7
Beaumont,2010,23
Beaumont,2011,29
Beaumont,2012,98
Beaumont,2013,171
Beaumont,2014,172
Beaumont,2015,137
Beaumont,2016,229
Beaumont,2017,246
Beaumont,2018,135
Beaumont,2019,70
Belden,2005,1
Bell,2010,3
Bell,2011,2
Bell,2013,1
Bell,2014,2
Bell,2016,4
Bell,2017,10
Bell,2018,1
Bell Canyon,2007,2
Bell Canyon,2009,1
Bell Canyon,2010,3
Bell Canyon,2011,2
Bell Canyon,2012,6
Bell Canyon,2013,11
Bell Canyon,2014,8
Bell Canyon,2016,1
Bell Gardens,2011,2
Bell Gardens,2012,2
Bell Gardens,2013,1
Bell Gardens,2014,2
Bell Gardens,2015,1
Bell Gardens,2016,4
Bell Gardens,2018,3
BellFlower,2017,1
Bella Vista,2004,1
Bella Vista,2006,3
Bella Vista,2007,4
Bella Vista,2009,1
Bella Vista,2011,3
Bella Vista,2012,5
Bella Vista,2013,2
Bellflower,2004,1
Bellflower,2005,1
Bellflower,2006,1
Bellflower,2007,1
Bellflower,2008,2
Bellflower,2009,9
Bellflower,2010,7
Bellflower,2011,2
Bellflower,2012,9
Bellflower,2013,25
Bellflower,2014,20
Bellflower,2015,38
Bellflower,2016,59
Bellflower,2017,16
Bellflower,2018,15
Bellflower,2019,5
Belmont,1998,1
Belmont,2001,1
Belmont,2002,4
Belmont,2003,4
Belmont,2004,6
Belmont,2005,7
Belmont,2006,13
Belmont,2007,12
Belmont,2008,12
Belmont,2009,14
Belmont,2010,21
Belmont,2011,26
Belmont,2012,25
Belmont,2013,26
Belmont,2014,6
Belmont,2015,3
Belvedere,2003,1
Belvedere,2004,4
Belvedere,2005,2
Belvedere,2006,3
Belvedere,2007,8
Belvedere,2008,9
Belvedere,2009,2
Belvedere,2010,2
Belvedere,2011,3
Belvedere,2012,6
Belvedere,2013,5
Belvedere Tiburon,2008,1
Belvedere Tiburon,2009,7
Belvedere Tiburon,2010,6
Belvedere Tiburon,2011,5
Belvedere Tiburon,2012,2
Belvedere Tiburon,2013,4
Ben Lomand,2005,1
Ben Lomond,1999,1
Ben Lomond,2002,2
Ben Lomond,2003,1
Ben Lomond,2004,4
Ben Lomond,2005,3
Ben Lomond,2006,9
Ben Lomond,2007,5
Ben Lomond,2008,5
Ben Lomond,2009,6
Ben Lomond,2010,6
Ben Lomond,2011,8
Ben Lomond,2012,5
Ben Lomond,2013,2
Ben Lomond,2014,2
Ben Lomono,2004,1
Benicia,2000,1
Benicia,2001,5
Benicia,2002,3
Benicia,2003,1
Benicia,2004,5
Benicia,2005,2
Benicia,2006,7
Benicia,2007,6
Benicia,2008,8
Benicia,2009,10
Benicia,2010,10
Benicia,2011,34
Benicia,2012,41
Benicia,2013,69
Benicia,2014,8
Benicia,2015,2
Benicia,2017,1
Benton,2006,1
Benton,2010,1
Benton,2011,1
Bentonville,2010,1
Berkeley,1998,2
Berkeley,1999,4
Berkeley,2000,2
Berkeley,2001,7
Berkeley,2002,31
Berkeley,2003,44
Berkeley,2004,59
Berkeley,2005,72
Berkeley,2006,104
Berkeley,2007,116
Berkeley,2008,122
Berkeley,2009,146
Berkeley,2010,83
Berkeley,2011,119
Berkeley,2012,143
Berkeley,2013,137
Berkeley,2014,34
Berkeley,2015,6
Berkeley,2016,2
Berkeley,2017,2
Berkeley,2018,2
Berry Creek,2005,1
Berry Creek,2006,1
Berry Creek,2008,1
Berry Creek,2009,1
Berry Creek,2011,1
Berry Creek,2012,2
Berry Creek,2015,1
Bethel Island,2007,1
Bethel Island,2009,1
Bethel Island,2011,1
Bethel Island,2012,3
Bethel Island,2013,3
Beverly Hills,2003,1
Beverly Hills,2004,2
Beverly Hills,2006,1
Beverly Hills,2007,5
Beverly Hills,2008,7
Beverly Hills,2009,19
Beverly Hills,2010,21
Beverly Hills,2011,12
Beverly Hills,2012,19
Beverly Hills,2013,20
Beverly Hills,2014,21
Beverly Hills,2016,5
Beverly Hills,2017,16
Beverly Hills,2018,1
Bieber,2013,1
Big Bear City,2008,1
Big Pine,2010,1
Big Pine,2017,1
Big Sur,2006,1
Big Sur,2008,1
Big Sur,2009,3
Big Sur,2010,1
Big Sur,2012,4
Biggs,2001,1
Biggs,2007,1
Biggs,2010,4
Biggs,2011,5
Biggs,2012,4
Biggs,2013,3
Biggs,2014,1
Biola,2014,1
Biola,2015,7
Biola,2016,6
Biola,2017,3
Bisbee,2003,1
Bishop,2001,1
Bishop,2003,1
Bishop,2004,1
Bishop,2005,2
Bishop,2006,2
Bishop,2007,7
Bishop,2008,8
Bishop,2009,14
Bishop,2010,15
Bishop,2011,16
Bishop,2012,10
Bishop,2013,25
Bishop,2014,26
Bishop,2015,31
Bishop,2016,41
Bishop,2017,42
Bishop,2018,5
Bishop,2019,34
Black Canyon City,2005,1
Bloomfield,2011,1
Bloomington,2007,3
Bloomington,2008,2
Bloomington,2009,1
Bloomington,2010,2
Bloomington,2011,3
Bloomington,2012,7
Bloomington,2013,16
Bloomington,2014,9
Bloomington,2016,16
Bloomington,2017,18
Bloomington,2018,6
Blue Jay,2010,1
Blue Lake,2005,1
Blue Lake,2006,1
Blue Lake,2009,3
Blue Lake,2013,2
Blue Lake,2017,1
Blythe,2003,1
Blythe,2004,1
Blythe,2007,1
Blythe,2008,7
Blythe,2009,17
Blythe,2010,5
Blythe,2011,13
Blythe,2012,21
Blythe,2013,38
Blythe,2014,55
Blythe,2015,9
Blythe,2016,32
Blythe,2017,54
Blythe,2018,8
Blythe,2019,1
Bodega,2002,3
Bodega,2003,2
Bodega,2004,2
Bodega,2009,1
Bodega,2010,1
Bodega,2012,1
Bodega,2013,2
Bodega Bay,2005,1
Bodega Bay,2007,2
Bodega Bay,2008,3
Bodega Bay,2009,3
Bodega Bay,2010,3
Bodega Bay,2011,2
Bodega Bay,2012,5
Bodfish,2007,1
Bodfish,2009,1
Bodfish,2010,1
Bodfish,2012,3
Bodfish,2014,2
Bodfish,2017,2
Bolinas,1999,1
Bolinas,2002,1
Bolinas,2003,3
Bolinas,2004,3
Bolinas,2005,3
Bolinas,2006,3
Bolinas,2007,6
Bolinas,2008,5
Bolinas,2009,11
Bolinas,2010,2
Bolinas,2011,2
Bolinas,2012,7
Bolinas,2013,5
Bolinas,2014,1
Bonita,2003,7
Bonita,2004,6
Bonita,2005,5
Bonita,2006,4
Bonita,2007,4
Bonita,2008,2
Bonita,2009,19
Bonita,2010,22
Bonita,2011,25
Bonita,2012,53
Bonita,2013,37
Bonita,2014,26
Bonita,2015,20
Bonita,2016,7
Bonita,2017,2
Bonny Doon,1999,1
Bonny Doon,2007,1
Bonny Doon,2008,1
Bonsall,2002,1
Bonsall,2003,5
Bonsall,2004,2
Bonsall,2006,4
Bonsall,2007,1
Bonsall,2009,10
Bonsall,2010,10
Bonsall,2011,16
Bonsall,2012,17
Bonsall,2013,11
Bonsall,2014,10
Bonsall,2015,8
Bonsall,2016,3
Bonsall,2018,3
Boonville,2001,1
Boonville,2003,1
Boonville,2004,3
Boonville,2006,1
Boonville,2007,6
Boonville,2008,2
Boonville,2009,2
Boonville,2010,2
Boonville,2011,6
Boonville,2012,10
Boonville,2013,3
Boonville,2014,1
Boonville,2017,1
Boron,2009,1
Boron,2011,3
Boron,2012,1
Boron,2013,2
Boron,2014,2
Boron,2016,1
Boron,2017,2
Boronda,2014,1
Boronda,2015,3
Borrego Springs,2002,2
Borrego Springs,2003,2
Borrego Springs,2004,7
Borrego Springs,2005,6
Borrego Springs,2006,7
Borrego Springs,2007,11
Borrego Springs,2008,5
Borrego Springs,2009,6
Borrego Springs,2010,12
Borrego Springs,2011,7
Borrego Springs,2012,14
Borrego Springs,2013,7
Borrego Springs,2014,3
Borrego Springs,2015,4
Borrego Springs,2016,1
Boulder Creek,2001,2
Boulder Creek,2002,2
Boulder Creek,2003,4
Boulder Creek,2004,3
Boulder Creek,2005,5
Boulder Creek,2006,4
Boulder Creek,2007,7
Boulder Creek,2008,3
Boulder Creek,2009,3
Boulder Creek,2010,4
Boulder Creek,2011,14
Boulder Creek,2012,2
Boulder Creek,2013,10
Boulder Creek,2014,2
Boulder Creek,2018,1
Boulevard,2003,1
Boulevard,2006,1
Boulevard,2010,2
Boulevard,2011,1
Boulevard,2012,4
Boulevard,2013,1
Boulevard,2016,3
Bradbury,2004,1
Bradbury,2006,1
Bradbury,2009,2
Bradbury,2010,1
Bradbury,2011,1
Bradbury,2012,2
Bradbury,2013,2
Bradbury,2014,5
Bradbury,2016,1
Bradbury,2017,2
Bradbury,2018,1
Bradley,2002,1
Bradley,2003,1
Bradley,2008,2
Bradley,2009,4
Bradley,2010,4
Bradley,2011,4
Bradley,2012,3
Bradley,2013,2
Bradley,2014,2
Bradley,2017,1
Brandeis,2009,1
Branscomb,2004,1
Branscomb,2007,1
Brea,2002,1
Brea,2003,3
Brea,2004,2
Brea,2006,1
Brea,2007,3
Brea,2008,7
Brea,2009,8
Brea,2010,18
Brea,2011,36
Brea,2012,43
Brea,2013,93
Brea,2014,45
Brea,2015,4
Brea,2016,48
Brea,2017,59
Brea,2018,3
Brentwood,1998,1
Brentwood,1999,1
Brentwood,2001,4
Brentwood,2002,4
Brentwood,2003,4
Brentwood,2004,5
Brentwood,2005,6
Brentwood,2006,17
Brentwood,2007,30
Brentwood,2008,29
Brentwood,2009,35
Brentwood,2010,52
Brentwood,2011,99
Brentwood,2012,138
Brentwood,2013,250
Brentwood,2014,246
Brentwood,2015,193
Brentwood,2016,265
Brentwood,2017,190
Brentwood,2018,131
Brentwood,2019,20
Bridgeport,2010,1
Bridgeport,2011,1
Bridgeport,2013,1
Bridgeport,2016,2
Bridgeville,2008,1
Bridgeville,2009,1
Briones,2012,1
Briones,2013,1
Brisbane,2001,2
Brisbane,2003,1
Brisbane,2004,7
Brisbane,2005,1
Brisbane,2006,4
Brisbane,2007,6
Brisbane,2008,2
Brisbane,2011,3
Brisbane,2012,3
Brisbane,2013,4
Brookdale,2007,1
Brooks,2007,1
Brooks,2008,1
Brooks,2009,1
Brooks,2010,2
Brooks,2013,1
Brooks,2014,2
Browns Valley,2003,1
Browns Valley,2004,1
Browns Valley,2005,2
Browns Valley,2006,5
Browns Valley,2007,10
Browns Valley,2008,8
Browns Valley,2009,3
Browns Valley,2010,2
Browns Valley,2011,7
Browns Valley,2012,7
Browns Valley,2013,8
Browns Valley,2014,3
Browns Valley,2015,2
Brownsville,2006,2
Brownsville,2007,1
Brownsville,2008,1
Brownsville,2011,1
Brownsville,2012,1
Brownsville,2018,1
Brownsville,2019,1
Bryn Mawr,2012,1
Buckeye,2004,1
Buckeye,2006,1
Buckeye,2007,2
Buckeye,2008,5
Buckeye,2009,2
Buellton,2002,1
Buellton,2006,4
Buellton,2009,1
Buellton,2010,1
Buellton,2011,7
Buellton,2012,1
Buellton,2013,3
Buellton,2017,39
Buellton,2018,25
Buellton,2019,14
Buena Park,2002,3
Buena Park,2003,1
Buena Park,2004,1
Buena Park,2006,2
Buena Park,2007,5
Buena Park,2008,6
Buena Park,2009,13
Buena Park,2010,23
Buena Park,2011,29
Buena Park,2012,43
Buena Park,2013,63
Buena Park,2014,27
Buena Park,2015,6
Buena Park,2016,189
Buena Park,2017,58
Buena Park,2018,19
Buena Park,2019,2
Buena park,2017,1
Burlingame,2001,1
Burlingame,2002,6
Burlingame,2003,3
Burlingame,2004,6
Burlingame,2005,5
Burlingame,2006,5
Burlingame,2007,13
Burlingame,2008,9
Burlingame,2009,24
Burlingame,2010,18
Burlingame,2011,23
Burlingame,2012,38
Burlingame,2013,21
Burlingame,2014,6
Burney,2005,1
Burney,2007,1
Burney,2008,1
Burney,2010,1
Burney,2011,2
Burney,2014,4
Burney,2015,9
Burney,2016,1
Burnt Ranch,2002,1
Burnt Ranch,2009,1
Burnt Ranch,2011,1
Burrel,2015,1
Burson,2003,1
Burson,2005,3
Burson,2006,4
Burson,2007,3
Burson,2009,2
Burson,2010,5
Burson,2011,2
Burson,2012,4
Burson,2013,4
Butte City,2009,1
Butte City,2012,7
Butte City,2013,4
Butte City,2014,1
Butte City,2015,1
Butte City,2016,1
Buttonwillow,2010,2
Buttonwillow,2013,6
Buttonwillow,2018,1
Byron,2001,1
Byron,2005,2
Byron,2006,3
Byron,2007,3
Byron,2008,1
Byron,2009,11
Byron,2010,19
Byron,2011,21
Byron,2012,36
Byron,2013,38
Byron,2014,4
Byron,2015,1
Byron,2016,1
Byron,2019,1
CABAZON,2007,1
CABAZON,2011,1
CABAZON,2014,1
CABAZON,2015,9
CABAZON,2016,6
CABAZON,2017,3
CABAZON,2018,6
CABAZON,2019,7
CALABASAS,2008,1
CALABASAS,2009,3
CALABASAS,2011,1
CALABASAS,2012,4
CALABASAS,2013,4
CALABASAS,2014,40
CALABASAS,2015,101
CALABASAS,2016,62
CALABASAS,2017,52
CALABASAS,2018,60
CALABASAS,2019,82
CALIENTE,2007,1
CALIENTE,2009,2
CALIENTE,2014,1
CALIENTE,2015,6
CALIENTE,2016,1
CALIENTE,2017,4
CALIENTE,2018,2
CALIENTE,2019,2
CALIFORNIA CITY,2001,1
CALIFORNIA CITY,2007,3
CALIFORNIA CITY,2009,2
CALIFORNIA CITY,2012,5
CALIFORNIA CITY,2013,2
CALIFORNIA CITY,2014,43
CALIFORNIA CITY,2015,133
CALIFORNIA CITY,2016,57
CALIFORNIA CITY,2017,32
CALIFORNIA CITY,2018,53
CALIFORNIA CITY,2019,81
CALIFORNIA HOT SPRINGS,2012,1
CALIFORNIA HOT SPRINGS,2013,1
CALIFORNIA VALLEY,2017,4
CALIFORNIA VALLEY,2018,2
CALIFORNIA VALLEY,2019,1
CALIMESA,2006,1
CALIMESA,2012,3
CALIMESA,2013,4
CALIMESA,2014,27
CALIMESA,2015,51
CALIMESA,2016,44
CALIMESA,2017,38
CALIMESA,2018,52
CALIMESA,2019,217
CALISTOGA,2001,1
CALISTOGA,2005,2
CALISTOGA,2006,1
CALISTOGA,2007,1
CALISTOGA,2013,5
CALISTOGA,2014,14
CALISTOGA,2015,25
CALISTOGA,2016,30
CALISTOGA,2017,20
CALISTOGA,2018,26
CALISTOGA,2019,33
CALPELLA,2018,1
CAMARILLO,2001,1
CAMARILLO,2002,3
CAMARILLO,2003,2
CAMARILLO,2004,2
CAMARILLO,2005,1
CAMARILLO,2007,3
CAMARILLO,2010,1
CAMARILLO,2011,4
CAMARILLO,2012,4
CAMARILLO,2013,72
CAMARILLO,2014,197
CAMARILLO,2015,371
CAMARILLO,2016,220
CAMARILLO,2017,197
CAMARILLO,2018,256
CAMARILLO,2019,321
CAMBRIA,2007,1
CAMBRIA,2013,4
CAMBRIA,2014,19
CAMBRIA,2015,23
CAMBRIA,2016,21
CAMBRIA,2017,14
CAMBRIA,2018,19
CAMBRIA,2019,34
CAMERON PARK,2009,1
CAMERON PARK,2012,1
CAMERON PARK,2013,22
CAMERON PARK,2014,78
CAMERON PARK,2015,195
CAMERON PARK,2016,309
CAMERON PARK,2017,167
CAMERON PARK,2018,222
CAMERON PARK,2019,163
CAMINO,2006,1
CAMINO,2013,4
CAMINO,2014,10
CAMINO,2015,26
CAMINO,2016,26
CAMINO,2017,19
CAMINO,2018,26
CAMINO,2019,32
CAMP NELSON,2015,1
CAMPBELL,2012,1
CAMPBELL,2013,33
CAMPBELL,2014,105
CAMPBELL,2015,123
CAMPBELL,2016,192
CAMPBELL,2017,108
CAMPBELL,2018,125
CAMPBELL,2019,143
CAMPO,2009,1
CAMPO,2010,1
CAMPO,2011,1
CAMPO,2012,1
CAMPO,2013,12
CAMPO,2014,10
CAMPO,2015,27
CAMPO,2016,36
CAMPO,2017,25
CAMPO,2018,14
CAMPO,2019,29
CAMPO SECO,2015,3
CAMPTONVILLE,2015,1
CAMPTONVILLE,2017,2
CAMPTONVILLE,2018,2
CANOGA PARK,2006,1
CANOGA PARK,2011,1
CANOGA PARK,2015,5
CANOGA PARK,2016,3
CANOGA PARK,2017,2
CANOGA PARK,2018,4
CANOGA PARK,2019,4
CANTIL,2012,1
CANTIL,2016,1
CANTIL,2018,2
CANTUA CREEK,2006,1
CANTUA CREEK,2015,3
CANTUA CREEK,2016,3
CANTUA CREEK,2017,5
CANTUA CREEK,2018,2
CANYON COUNTRY,2001,1
CANYON COUNTRY,2009,1
CANYON COUNTRY,2010,2
CANYON COUNTRY,2012,4
CANYON COUNTRY,2013,9
CANYON COUNTRY,2014,133
CANYON COUNTRY,2015,313
CANYON COUNTRY,2016,214
CANYON COUNTRY,2017,170
CANYON COUNTRY,2018,192
CANYON COUNTRY,2019,258
CANYON LAKE,2002,1
CANYON LAKE,2003,1
CANYON LAKE,2010,2
CANYON LAKE,2011,1
CANYON LAKE,2012,1
CANYON LAKE,2013,6
CANYON LAKE,2014,58
CANYON LAKE,2015,139
CANYON LAKE,2016,95
CANYON LAKE,2017,97
CANYON LAKE,2018,109
CANYON LAKE,2019,137
CAPAY,2003,1
CAPAY,2013,1
CAPAY,2014,2
CAPAY,2015,1
CAPAY,2016,1
CAPAY,2017,1
CAPAY,2018,4
CAPAY,2019,1
CAPISTRANO BCH,2008,1
CAPISTRANO BCH,2009,1
CAPISTRANO BCH,2011,3
CAPISTRANO BCH,2012,1
CAPISTRANO BCH,2013,4
CAPISTRANO BCH,2014,16
CAPISTRANO BCH,2015,22
